timestamp_utc,method,url,status_code,purpose,local_path,headers_path,content_length,sha256,user_agent,retry_attempt,error
2026-07-06T07:24:55.650961+00:00,GET,https://www.sec.gov/Archives/edgar/data/794367/000162828026021721/0001628280-26-021721-index.html,200,filing_detail_0001628280-26-021721,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/macy_s_794367_000162828026021721/0001628280-26-021721-index.html,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/macy_s_794367_000162828026021721/0001628280-26-021721-index.html.headers.json,13728,b9d0c5d0004785e1e81b778e82770ca6383659144cf74b1b2018d1ec6ef5d8f3,lyuhongwang SEC Metrics Research test@example.com,0,
2026-07-06T07:24:56.862004+00:00,GET,https://www.sec.gov/Archives/edgar/data/794367/000162828026021721/FilingSummary.xml,200,filing_summary_0001628280-26-021721,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/macy_s_794367_000162828026021721/FilingSummary.xml,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/macy_s_794367_000162828026021721/FilingSummary.xml.headers.json,59244,1c50d3fb64a4a9aa65150daf764627a20d1f3c461393317ae9868af6468cbd35,lyuhongwang SEC Metrics Research test@example.com,0,
2026-07-06T07:24:58.167313+00:00,GET,https://www.sec.gov/Archives/edgar/data/794367/000162828026021721/m-20260131.htm,200,primary_document_0001628280-26-021721,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/macy_s_794367_000162828026021721/m-20260131.htm,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/macy_s_794367_000162828026021721/m-20260131.htm.headers.json,2207687,47e1df1c9e94a3e0de3def3d714f16496c25f6461504899e4476b203bb91f4c7,lyuhongwang SEC Metrics Research test@example.com,0,
2026-07-06T07:24:59.539992+00:00,GET,https://www.sec.gov/Archives/edgar/data/794367/000162828026021721/m-20260131_htm.xml,200,xbrl_instance_0001628280-26-021721,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/macy_s_794367_000162828026021721/m-20260131_htm.xml,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/macy_s_794367_000162828026021721/m-20260131_htm.xml.headers.json,2096213,86213bfa6b271e86b3bfef3f9fff5e3925534f60855c4567cb398009a162a23e,lyuhongwang SEC Metrics Research test@example.com,0,
2026-07-06T07:25:00.130670+00:00,GET,https://www.sec.gov/Archives/edgar/data/2041610/000114036126016758/index.json,200,accession_index_0001140361-26-016758,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/paramount_skydance_paramount_global_2041610_000114036126016758/index.json,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/paramount_skydance_paramount_global_2041610_000114036126016758/index.json.headers.json,3154,53304fe17206efa817f1ace8ed8f7957fe9e499f709d3d8cbd3132cea57043ba,lyuhongwang SEC Metrics Research test@example.com,0,
2026-07-06T07:25:00.737458+00:00,GET,https://www.sec.gov/Archives/edgar/data/2041610/000114036126016758/0001140361-26-016758-index.html,200,filing_detail_0001140361-26-016758,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/paramount_skydance_paramount_global_2041610_000114036126016758/0001140361-26-016758-index.html,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/paramount_skydance_paramount_global_2041610_000114036126016758/0001140361-26-016758-index.html.headers.json,13860,0744509a24eeeff914dbe963dd3e519d5097f0a20d52b2612e9a64b37725ae50,lyuhongwang SEC Metrics Research test@example.com,0,
2026-07-06T07:25:01.356928+00:00,GET,https://www.sec.gov/Archives/edgar/data/2041610/000114036126016758/FilingSummary.xml,200,filing_summary_0001140361-26-016758,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/paramount_skydance_paramount_global_2041610_000114036126016758/FilingSummary.xml,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/paramount_skydance_paramount_global_2041610_000114036126016758/FilingSummary.xml.headers.json,3227,48853d4f224227e21090c35fff2a5b40554ff5bac62f7df7157b7b648dfcb32c,lyuhongwang SEC Metrics Research test@example.com,0,
2026-07-06T07:25:02.503963+00:00,GET,https://www.sec.gov/Archives/edgar/data/2041610/000114036126016758/ef20071103_10ka.htm,200,primary_document_0001140361-26-016758,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/paramount_skydance_paramount_global_2041610_000114036126016758/ef20071103_10ka.htm,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/paramount_skydance_paramount_global_2041610_000114036126016758/ef20071103_10ka.htm.headers.json,776505,10fcfbc33813d251dcaf024cf7ac96adc2a4971d7cc1424eed25affb470ff7d0,lyuhongwang SEC Metrics Research test@example.com,0,
2026-07-06T07:25:03.024723+00:00,GET,https://www.sec.gov/Archives/edgar/data/2041610/000114036126016758/ef20071103_10ka_htm.xml,200,xbrl_instance_0001140361-26-016758,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/paramount_skydance_paramount_global_2041610_000114036126016758/ef20071103_10ka_htm.xml,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/paramount_skydance_paramount_global_2041610_000114036126016758/ef20071103_10ka_htm.xml.headers.json,13305,f6e3a9e917ac766d7d8e3732de675bd3c6dc7c6987ca887fb23ba873c8cdcd4a,lyuhongwang SEC Metrics Research test@example.com,0,
2026-07-06T07:25:03.789017+00:00,GET,https://www.sec.gov/Archives/edgar/data/813828/000119312525096776/index.json,200,accession_index_0001193125-25-096776,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/paramount_skydance_paramount_global_813828_000119312525096776/index.json,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/paramount_skydance_paramount_global_813828_000119312525096776/index.json.headers.json,2776,5d6569c382925f6a9c832ade2fa6d6dc4cd83dff28c91d04be8afc56f026a8be,lyuhongwang SEC Metrics Research test@example.com,0,
2026-07-06T07:25:05.806649+00:00,GET,https://www.sec.gov/Archives/edgar/data/813828/000119312525096776/0001193125-25-096776-index.html,200,filing_detail_0001193125-25-096776,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/paramount_skydance_paramount_global_813828_000119312525096776/0001193125-25-096776-index.html,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/paramount_skydance_paramount_global_813828_000119312525096776/0001193125-25-096776-index.html.headers.json,12350,3e51b005077979986c2521faf2b775f433e80714f0351c73f59d62f356ff83fd,lyuhongwang SEC Metrics Research test@example.com,0,
2026-07-06T07:25:06.419428+00:00,GET,https://www.sec.gov/Archives/edgar/data/813828/000119312525096776/FilingSummary.xml,200,filing_summary_0001193125-25-096776,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/paramount_skydance_paramount_global_813828_000119312525096776/FilingSummary.xml,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/paramount_skydance_paramount_global_813828_000119312525096776/FilingSummary.xml.headers.json,3002,aad99a7b1d0feb92fc2faa91b06e6e826f2008d848911e253d9cfeb244d48c36,lyuhongwang SEC Metrics Research test@example.com,0,
2026-07-06T07:25:07.582108+00:00,GET,https://www.sec.gov/Archives/edgar/data/813828/000119312525096776/d886907d10ka.htm,200,primary_document_0001193125-25-096776,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/paramount_skydance_paramount_global_813828_000119312525096776/d886907d10ka.htm,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/paramount_skydance_paramount_global_813828_000119312525096776/d886907d10ka.htm.headers.json,1042519,ca8bf425a320024aa65885a23bad51b5e97b74f8aadf62bba9968ea13181f845,lyuhongwang SEC Metrics Research test@example.com,0,
2026-07-06T07:25:08.250572+00:00,GET,https://www.sec.gov/Archives/edgar/data/813828/000119312525096776/d886907d10ka_htm.xml,200,xbrl_instance_0001193125-25-096776,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/paramount_skydance_paramount_global_813828_000119312525096776/d886907d10ka_htm.xml,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/paramount_skydance_paramount_global_813828_000119312525096776/d886907d10ka_htm.xml.headers.json,11521,245745f7e609edeccf24523f50aefa044e5b6701997896cc036720f9ddc5c607,lyuhongwang SEC Metrics Research test@example.com,0,
2026-07-06T07:25:08.870291+00:00,GET,https://www.sec.gov/Archives/edgar/data/1463101/000146310126000013/index.json,200,accession_index_0001463101-26-000013,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/enphase_energy_1463101_000146310126000013/index.json,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/enphase_energy_1463101_000146310126000013/index.json.headers.json,12724,6baa8285f899388448efd73ee01cd12f044839a4929975bd5e5764d7dba509c4,lyuhongwang SEC Metrics Research test@example.com,0,
2026-07-06T07:25:09.592643+00:00,GET,https://www.sec.gov/Archives/edgar/data/1463101/000146310126000013/0001463101-26-000013-index.html,200,filing_detail_0001463101-26-000013,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/enphase_energy_1463101_000146310126000013/0001463101-26-000013-index.html,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/enphase_energy_1463101_000146310126000013/0001463101-26-000013-index.html.headers.json,12510,066efc35f682061940bb19085725df02233c346c4fadce2c3c930339d1ca7f53,lyuhongwang SEC Metrics Research test@example.com,0,
2026-07-06T07:25:10.241071+00:00,GET,https://www.sec.gov/Archives/edgar/data/1463101/000146310126000013/FilingSummary.xml,200,filing_summary_0001463101-26-000013,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/enphase_energy_1463101_000146310126000013/FilingSummary.xml,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/enphase_energy_1463101_000146310126000013/FilingSummary.xml.headers.json,69759,43bbc9430f4df49cdf65db65c9fb8a81c47754816d630ceef82ea488edb2e06e,lyuhongwang SEC Metrics Research test@example.com,0,
2026-07-06T07:25:11.558431+00:00,GET,https://www.sec.gov/Archives/edgar/data/1463101/000146310126000013/enph-20251231.htm,200,primary_document_0001463101-26-000013,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/enphase_energy_1463101_000146310126000013/enph-20251231.htm,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/enphase_energy_1463101_000146310126000013/enph-20251231.htm.headers.json,2973878,7b6a735451e98e6b91d14e37eff330ad255ba6a237a579c29331eeb35c26d112,lyuhongwang SEC Metrics Research test@example.com,0,
2026-07-06T07:25:13.241309+00:00,GET,https://www.sec.gov/Archives/edgar/data/1463101/000146310126000013/enph-20251231_htm.xml,200,xbrl_instance_0001463101-26-000013,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/enphase_energy_1463101_000146310126000013/enph-20251231_htm.xml,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/enphase_energy_1463101_000146310126000013/enph-20251231_htm.xml.headers.json,2814047,b6552e74632dcc3af10a1d5baa266a4a17a39fb307c3b898ca6e279c738cf0dd,lyuhongwang SEC Metrics Research test@example.com,0,
2026-07-06T07:25:30.270146+00:00,GET,https://www.sec.gov/Archives/edgar/data/1048286/000104828625000011/0001048286-25-000011.hdr.sgml,200,eightk_hdr_0001048286-25-000011,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/marriott_international_1048286_000104828625000011/0001048286-25-000011.hdr.sgml,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/marriott_international_1048286_000104828625000011/0001048286-25-000011.hdr.sgml.headers.json,954,cffee82d3fb74d0b67b74698f2e0f3c270f69a8d2dcf21a5ba70dee3f2aac46e,lyuhongwang SEC Metrics Research test@example.com,0,
2026-07-06T07:25:30.983510+00:00,GET,https://www.sec.gov/Archives/edgar/data/1048286/000104828625000011/mar-20251104.htm,200,eightk_primary_0001048286-25-000011,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/marriott_international_1048286_000104828625000011/mar-20251104.htm,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/marriott_international_1048286_000104828625000011/mar-20251104.htm.headers.json,34758,7646c3d03541392d59169546a147ebe81586d2b71d2bc1aadc6b97eb8395b251,lyuhongwang SEC Metrics Research test@example.com,0,
2026-07-06T07:25:31.694728+00:00,GET,https://www.sec.gov/Archives/edgar/data/1048286/000119312525184082/0001193125-25-184082.hdr.sgml,200,eightk_hdr_0001193125-25-184082,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/marriott_international_1048286_000119312525184082/0001193125-25-184082.hdr.sgml,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/marriott_international_1048286_000119312525184082/0001193125-25-184082.hdr.sgml.headers.json,954,6b75de95cabe026c29bf30a19e7f03309d9021f9fb182e407b8fd455828fc152,lyuhongwang SEC Metrics Research test@example.com,0,
2026-07-06T07:25:32.247441+00:00,GET,https://www.sec.gov/Archives/edgar/data/1048286/000119312525184082/d52476d8k.htm,200,eightk_primary_0001193125-25-184082,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/marriott_international_1048286_000119312525184082/d52476d8k.htm,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/marriott_international_1048286_000119312525184082/d52476d8k.htm.headers.json,29716,3695c0469ad4abe8fd9243dbd6c4df63d5976c5fb1313f22bdbdd6bd7cca3cb4,lyuhongwang SEC Metrics Research test@example.com,0,
2026-07-06T07:25:34.130824+00:00,GET,https://www.sec.gov/Archives/edgar/data/1048286/000162828025037592/0001628280-25-037592.hdr.sgml,200,eightk_hdr_0001628280-25-037592,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/marriott_international_1048286_000162828025037592/0001628280-25-037592.hdr.sgml,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/marriott_international_1048286_000162828025037592/0001628280-25-037592.hdr.sgml.headers.json,954,9c277c824dbe666f4e8ce126dd384f2e7db10f387e0e3e236528915755b29e81,lyuhongwang SEC Metrics Research test@example.com,0,
2026-07-06T07:25:39.056656+00:00,GET,https://www.sec.gov/Archives/edgar/data/1048286/000162828025037592/mar-20250805.htm,200,eightk_primary_0001628280-25-037592,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/marriott_international_1048286_000162828025037592/mar-20250805.htm,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/marriott_international_1048286_000162828025037592/mar-20250805.htm.headers.json,35131,8a305a1d91f7844d9b33127953592cb4a2df1f96ea849c17b3c977b310281be4,lyuhongwang SEC Metrics Research test@example.com,0,
2026-07-06T07:25:41.282125+00:00,GET,https://www.sec.gov/Archives/edgar/data/1048286/000119312525158742/0001193125-25-158742.hdr.sgml,200,eightk_hdr_0001193125-25-158742,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/marriott_international_1048286_000119312525158742/0001193125-25-158742.hdr.sgml,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/marriott_international_1048286_000119312525158742/0001193125-25-158742.hdr.sgml.headers.json,966,12606dfc17776def4d014b710c69365107ba57352ff38843233a631bba6bef4e,lyuhongwang SEC Metrics Research test@example.com,0,
2026-07-06T07:25:42.007221+00:00,GET,https://www.sec.gov/Archives/edgar/data/1048286/000119312525158742/d858138d8k.htm,200,eightk_primary_0001193125-25-158742,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/marriott_international_1048286_000119312525158742/d858138d8k.htm,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/marriott_international_1048286_000119312525158742/d858138d8k.htm.headers.json,25951,928bdbc0e8ce83bd5b0de7811956adade802f82cd49556eb2be6d936d68bcb7c,lyuhongwang SEC Metrics Research test@example.com,0,
2026-07-06T07:25:42.665213+00:00,GET,https://www.sec.gov/Archives/edgar/data/1048286/000119312525118861/0001193125-25-118861.hdr.sgml,200,eightk_hdr_0001193125-25-118861,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/marriott_international_1048286_000119312525118861/0001193125-25-118861.hdr.sgml,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/marriott_international_1048286_000119312525118861/0001193125-25-118861.hdr.sgml.headers.json,945,dceca997691cdbc0425a03c514b044a38d87b93062797c344b7e5dd45dd78602,lyuhongwang SEC Metrics Research test@example.com,0,
2026-07-06T07:25:43.462142+00:00,GET,https://www.sec.gov/Archives/edgar/data/1048286/000119312525118861/d935320d8ka.htm,200,eightk_primary_0001193125-25-118861,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/marriott_international_1048286_000119312525118861/d935320d8ka.htm,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/marriott_international_1048286_000119312525118861/d935320d8ka.htm.headers.json,22730,633d2183a1e9cca6325b1fa7c07e6e21fcbf7fff61d7478c9e439cb23c778206,lyuhongwang SEC Metrics Research test@example.com,0,
2026-07-06T07:25:44.071659+00:00,GET,https://www.sec.gov/Archives/edgar/data/1048286/000119312525118853/0001193125-25-118853.hdr.sgml,200,eightk_hdr_0001193125-25-118853,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/marriott_international_1048286_000119312525118853/0001193125-25-118853.hdr.sgml,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/marriott_international_1048286_000119312525118853/0001193125-25-118853.hdr.sgml.headers.json,941,8c67669ade683e3325ec92076dbc2c6bba0a3a88b2bed1e9aa0389e079c99177,lyuhongwang SEC Metrics Research test@example.com,0,
2026-07-06T07:25:44.725293+00:00,GET,https://www.sec.gov/Archives/edgar/data/1048286/000119312525118853/d888404d8k.htm,200,eightk_primary_0001193125-25-118853,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/marriott_international_1048286_000119312525118853/d888404d8k.htm,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/marriott_international_1048286_000119312525118853/d888404d8k.htm.headers.json,48603,6779455e40834ac04711b927fc97f2da37df38e8cf017beddd3e35079bad9998,lyuhongwang SEC Metrics Research test@example.com,0,
2026-07-06T07:25:45.528891+00:00,GET,https://www.sec.gov/Archives/edgar/data/1048286/000162828025022390/0001628280-25-022390.hdr.sgml,200,eightk_hdr_0001628280-25-022390,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/marriott_international_1048286_000162828025022390/0001628280-25-022390.hdr.sgml,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/marriott_international_1048286_000162828025022390/0001628280-25-022390.hdr.sgml.headers.json,953,33c79bd1b02375176040dde689e87ac5dc1fc731b97781972c6718697dc45063,lyuhongwang SEC Metrics Research test@example.com,0,
2026-07-06T07:25:46.019660+00:00,GET,https://www.sec.gov/Archives/edgar/data/1048286/000162828025022390/mar-20250506.htm,200,eightk_primary_0001628280-25-022390,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/marriott_international_1048286_000162828025022390/mar-20250506.htm,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/marriott_international_1048286_000162828025022390/mar-20250506.htm.headers.json,35774,e7d86dff6f2b681b9adb33d54e454fa00093e86557f5204f926e64b03bad8311,lyuhongwang SEC Metrics Research test@example.com,0,
2026-07-06T07:25:46.633735+00:00,GET,https://www.sec.gov/Archives/edgar/data/1048286/000119312525036732/0001193125-25-036732.hdr.sgml,200,eightk_hdr_0001193125-25-036732,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/marriott_international_1048286_000119312525036732/0001193125-25-036732.hdr.sgml,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/marriott_international_1048286_000119312525036732/0001193125-25-036732.hdr.sgml.headers.json,953,5b1ea9e16b1b97fb83873f648e991a654d4362e2b0751a82bb7ca94545177f7d,lyuhongwang SEC Metrics Research test@example.com,0,
2026-07-06T07:25:47.177691+00:00,GET,https://www.sec.gov/Archives/edgar/data/1048286/000119312525036732/d927802d8k.htm,200,eightk_primary_0001193125-25-036732,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/marriott_international_1048286_000119312525036732/d927802d8k.htm,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/marriott_international_1048286_000119312525036732/d927802d8k.htm.headers.json,28250,7db2b5693b4986de1da579c85126ff60d02500ff7466d2a2c482d289bfbadb5e,lyuhongwang SEC Metrics Research test@example.com,0,
2026-07-06T07:25:47.996109+00:00,GET,https://www.sec.gov/Archives/edgar/data/1048286/000162828025004772/0001628280-25-004772.hdr.sgml,200,eightk_hdr_0001628280-25-004772,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/marriott_international_1048286_000162828025004772/0001628280-25-004772.hdr.sgml,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/marriott_international_1048286_000162828025004772/0001628280-25-004772.hdr.sgml.headers.json,953,4e94fd03f5e3cb69234b4f7f3983fcf702a37ffb3445d29cd0d3ffaf220b2aff,lyuhongwang SEC Metrics Research test@example.com,0,
2026-07-06T07:25:48.503910+00:00,GET,https://www.sec.gov/Archives/edgar/data/1048286/000162828025004772/mar-20250211.htm,200,eightk_primary_0001628280-25-004772,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/marriott_international_1048286_000162828025004772/mar-20250211.htm,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/marriott_international_1048286_000162828025004772/mar-20250211.htm.headers.json,34923,cde6d9fac69fa87cc232f3e56f991ea1fb6637b98f6a8595e6e60c5d95945d2d,lyuhongwang SEC Metrics Research test@example.com,0,
2026-07-06T07:25:49.237007+00:00,GET,https://www.sec.gov/Archives/edgar/data/1048286/000119312525009110/0001193125-25-009110.hdr.sgml,200,eightk_hdr_0001193125-25-009110,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/marriott_international_1048286_000119312525009110/0001193125-25-009110.hdr.sgml,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/marriott_international_1048286_000119312525009110/0001193125-25-009110.hdr.sgml.headers.json,965,0b7fcc3b211556d4e1426e93c53dc37170a505bdcc8ad1309de1fc9690b2e9f7,lyuhongwang SEC Metrics Research test@example.com,0,
2026-07-06T07:25:49.802999+00:00,GET,https://www.sec.gov/Archives/edgar/data/1048286/000119312525009110/d890503d8k.htm,200,eightk_primary_0001193125-25-009110,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/marriott_international_1048286_000119312525009110/d890503d8k.htm,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/marriott_international_1048286_000119312525009110/d890503d8k.htm.headers.json,26907,bf87fec25bfd743d96b1624a36836e7c384ccd98b5aec5d12c8cda5fa95814f1,lyuhongwang SEC Metrics Research test@example.com,0,
2026-07-06T07:25:50.481348+00:00,GET,https://www.sec.gov/Archives/edgar/data/92380/000009238025000144/0000092380-25-000144.hdr.sgml,200,eightk_hdr_0000092380-25-000144,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/southwest_airlines_92380_000009238025000144/0000092380-25-000144.hdr.sgml,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/southwest_airlines_92380_000009238025000144/0000092380-25-000144.hdr.sgml.headers.json,938,7133466dc4526aedf9ac34f5663b7d7c1b568613c39359a34d9aab562d94b670,lyuhongwang SEC Metrics Research test@example.com,0,
2026-07-06T07:25:51.204581+00:00,GET,https://www.sec.gov/Archives/edgar/data/92380/000009238025000144/luv-20251205.htm,200,eightk_primary_0000092380-25-000144,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/southwest_airlines_92380_000009238025000144/luv-20251205.htm,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/southwest_airlines_92380_000009238025000144/luv-20251205.htm.headers.json,32406,98f9982143c6ff2d7147fb443db72f7f64930d46e64e2bf936ffae0b16309320,lyuhongwang SEC Metrics Research test@example.com,0,
2026-07-06T07:25:51.936224+00:00,GET,https://www.sec.gov/Archives/edgar/data/92380/000119312525262544/0001193125-25-262544.hdr.sgml,200,eightk_hdr_0001193125-25-262544,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/southwest_airlines_92380_000119312525262544/0001193125-25-262544.hdr.sgml,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/southwest_airlines_92380_000119312525262544/0001193125-25-262544.hdr.sgml.headers.json,974,2bebd6703a7b136ec96be70304942614c8aeca924a056f10857c13e50f6c1701,lyuhongwang SEC Metrics Research test@example.com,0,
2026-07-06T07:25:52.526155+00:00,GET,https://www.sec.gov/Archives/edgar/data/92380/000119312525262544/d83756d8k.htm,200,eightk_primary_0001193125-25-262544,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/southwest_airlines_92380_000119312525262544/d83756d8k.htm,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/southwest_airlines_92380_000119312525262544/d83756d8k.htm.headers.json,30422,37240895db1e2f9e69e4001f213a0db27a77fb693b1e346b1e9d701491ea6e54,lyuhongwang SEC Metrics Research test@example.com,0,
2026-07-06T07:25:53.202341+00:00,GET,https://www.sec.gov/Archives/edgar/data/92380/000009238025000138/0000092380-25-000138.hdr.sgml,200,eightk_hdr_0000092380-25-000138,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/southwest_airlines_92380_000009238025000138/0000092380-25-000138.hdr.sgml,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/southwest_airlines_92380_000009238025000138/0000092380-25-000138.hdr.sgml.headers.json,962,ebaae03081f6a3674f7899995170e0145195eb5d101df5e7f8557da69850a1ca,lyuhongwang SEC Metrics Research test@example.com,0,
2026-07-06T07:25:53.675314+00:00,GET,https://www.sec.gov/Archives/edgar/data/92380/000009238025000138/luv-20251022.htm,200,eightk_primary_0000092380-25-000138,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/southwest_airlines_92380_000009238025000138/luv-20251022.htm,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/southwest_airlines_92380_000009238025000138/luv-20251022.htm.headers.json,30076,86ff08a7bbea9de1e78a89bef3ae91978b6a30b9a5160cf60defd9a714be9504,lyuhongwang SEC Metrics Research test@example.com,0,
2026-07-06T07:25:54.405502+00:00,GET,https://www.sec.gov/Archives/edgar/data/92380/000009238025000131/0000092380-25-000131.hdr.sgml,200,eightk_hdr_0000092380-25-000131,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/southwest_airlines_92380_000009238025000131/0000092380-25-000131.hdr.sgml,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/southwest_airlines_92380_000009238025000131/0000092380-25-000131.hdr.sgml.headers.json,962,7998e97a9ddbd1abcdfebd94f349cd48a20d7ff026cd3e6c9f9a1eb4f1e33c31,lyuhongwang SEC Metrics Research test@example.com,0,
2026-07-06T07:25:54.952591+00:00,GET,https://www.sec.gov/Archives/edgar/data/92380/000009238025000131/luv-20250723.htm,200,eightk_primary_0000092380-25-000131,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/southwest_airlines_92380_000009238025000131/luv-20250723.htm,/Users/lyuhongwang/Documents/SEC_metrics/evidence/accession_materials/southwest_airlines_92380_000009238025000131/luv-20250723.htm.headers.json,31243,1f50c3b8e762578eca0bc746369b92e1a5d3260e8bfd94962daf61e1a9a86e89,lyuhongwang SEC Metrics Research test@example.com,0,
